Number of sites:	9758
Number of sequences:	253
Running HMMCluster with AIC scoring
Coarse gap:	5
31	0	9758	-121189.01	1318749	2879876.02	1754093.18
30	0	9758	-123689.89	1277948	2803275.77	1677492.93
29	0	9758	-126995.84	1236436	2726863.67	1601080.83
28	0	9758	-130874.60	1194393	2650535.19	1524752.35
27	0	9758	-134077.26	1153138	2574430.51	1448647.67
26	0	9758	-136827.52	1112361	2498377.05	1372594.20
25	0	9758	-139338.07	1071896	2422468.13	1296685.28
24	0	9758	-142246.87	1031434	2347361.73	1221578.89
23	0	9758	-147087.11	989405	2272984.22	1147201.37
22	0	9758	-152966.96	946473	2198879.92	1073097.07
21	0	9758	-158090.52	905066	2126313.05	1000530.20
20	0	9758	-162298.80	864582	2053761.59	927978.75
19	0	9758	-170024.29	821584	1983216.58	857433.73
18	0	9758	-176220.61	780311	1913063.22	787280.37
17	0	9758	-181720.95	739988	1843417.90	717635.05
16	0	9758	-191461.67	695518	1773959.34	648176.50
15	0	9758	-199065.86	653367	1704865.73	579082.88
14	0	9758	-206685.84	612261	1637893.69	512110.84
13	0	9758	-217076.61	570066	1574285.22	448502.38
12	0	9758	-227791.04	527930	1511442.09	385659.24
11	0	9758	-238313.00	487393	1451411.99	325629.15
10	0	9758	-253786.55	442612	1392797.10	267014.25
9	0	9758	-267679.34	401643	1338644.68	212861.83
8	0	9758	-282208.24	361114	1286644.49	160861.64
7	0	9758	-301155.54	317938	1238187.08	112404.24
6	0	9758	-320132.31	277093	1194450.61	68667.76
5	0	9758	-343565.71	232840	1152811.42	27028.57
4	0	9758	-371840.79	189085	1121851.59	-3931.26
3	0	9758	-405395.76	144519	1099829.51	-25953.33
2	0	9758	-450870.56	96936	1095613.12	-30169.72
1	0	9758	-514101.42	48790	1125782.85	0.00

2	0	9758	-450870.56	96936	1095613.12	-30169.72

[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 49, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 103, 209, 236]	-121519.42	48150	339338.84
0	22763_1.sorted_H0_2
1	22763_1.sorted_H1_2
2	22763_1.sorted_H2_2
3	22763_1.sorted_H3_2
4	22763_2.sorted_H0_1
5	22763_2.sorted_H1_1
6	22763_2.sorted_H2_1
7	22763_2.sorted_H3_1
8	22763_3.sorted_H0_2
9	22763_3.sorted_H1_2
10	22763_3.sorted_H2_2
11	22763_3.sorted_H3_2
12	22763_4.sorted_H0_2
13	22763_4.sorted_H1_2
14	22763_4.sorted_H2_2
15	22763_4.sorted_H3_2
16	22763_5.sorted_H0_1
17	22763_5.sorted_H1_1
18	22763_5.sorted_H2_1
19	22763_5.sorted_H3_1
20	22763_6.sorted_H0_1
21	22763_6.sorted_H1_1
22	22763_6.sorted_H2_1
23	22763_6.sorted_H3_1
24	22763_7.sorted_H0_2
25	22763_7.sorted_H1_2
26	22763_7.sorted_H2_2
27	22763_7.sorted_H3_2
28	22763_8.sorted_H0_2
29	22763_8.sorted_H1_2
30	22763_8.sorted_H2_2
31	22763_8.sorted_H3_2
49	15664_1.sorted_H2_2
69	16207_1.sorted_H0_2
70	16207_1.sorted_H1_2
71	16207_1.sorted_H2_2
72	16207_1.sorted_H3_2
73	16207_2.sorted_H0_1
74	16207_2.sorted_H1_1
75	16207_2.sorted_H2_1
76	16207_2.sorted_H3_1
77	16207_3.sorted_H0_2
78	16207_3.sorted_H1_2
79	16207_3.sorted_H2_2
80	16207_3.sorted_H3_2
81	16207_4.sorted_H0_1
82	16207_4.sorted_H1_1
83	16207_4.sorted_H2_1
84	16207_4.sorted_H3_1
85	16207_5.sorted_H0_2
86	16207_5.sorted_H1_2
87	16207_5.sorted_H2_2
88	16207_6.sorted_H0_1
89	16207_6.sorted_H1_1
90	16207_6.sorted_H2_1
91	16207_6.sorted_H3_1
103	17339_4.sorted_H2_2
209	29447_1.sorted_H2_2
236	34253_1.sorted_H0_1

[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252]	-329351.14	48786	756274.28
32	12796_1.sorted_H0_2
33	12796_1.sorted_H1_2
34	12796_1.sorted_H2_2
35	12796_2.sorted_H0_3
36	12796_2.sorted_H1_3
37	13003_1.sorted_H0_2
38	13003_1.sorted_H1_2
39	13003_1.sorted_H2_2
40	13003_2.sorted_H0_2
41	13003_2.sorted_H1_2
42	13003_2.sorted_H2_2
43	13003_3.sorted_H0_1
44	13003_3.sorted_H1_1
45	13003_3.sorted_H2_1
46	13003_3.sorted_H3_1
47	15664_1.sorted_H0_2
48	15664_1.sorted_H1_2
50	15664_2.sorted_H0_2
51	15664_2.sorted_H1_2
52	15664_2.sorted_H2_2
53	15664_2.sorted_H3_2
54	15664_3.sorted_H0_2
55	15664_3.sorted_H1_2
56	15664_3.sorted_H2_2
57	15664_3.sorted_H3_2
58	15664_4.sorted_H0_2
59	15664_4.sorted_H1_2
60	15664_4.sorted_H2_2
61	15664_5.sorted_H0_2
62	15664_5.sorted_H1_2
63	15664_5.sorted_H2_2
64	15664_5.sorted_H3_2
65	15664_6.sorted_H0_1
66	15664_6.sorted_H1_1
67	15664_6.sorted_H2_1
68	15664_6.sorted_H3_1
92	17339_1.sorted_H0_2
93	17339_1.sorted_H1_2
94	17339_1.sorted_H2_2
95	17339_2.sorted_H0_2
96	17339_2.sorted_H1_2
97	17339_2.sorted_H2_2
98	17339_3.sorted_H1_2
99	17339_3.sorted_H2_2
100	17339_3.sorted_H3_2
101	17339_4.sorted_H0_2
102	17339_4.sorted_H1_2
104	19937_1.sorted_H0_2
105	19937_1.sorted_H1_2
106	19937_1.sorted_H2_2
107	19937_2.sorted_H0_2
108	19937_2.sorted_H1_2
109	19937_2.sorted_H2_2
110	19937_2.sorted_H3_2
111	19937_3.sorted_H0_2
112	19937_3.sorted_H1_2
113	19937_3.sorted_H2_2
114	22097_1.sorted_H0_2
115	22097_1.sorted_H1_2
116	22097_1.sorted_H2_2
117	22097_2.sorted_H0_2
118	22097_2.sorted_H1_2
119	22097_2.sorted_H2_2
120	22097_3.sorted_H0_2
121	22097_3.sorted_H1_2
122	22097_3.sorted_H2_2
123	22097_3.sorted_H3_2
124	22828_1.sorted_H0_2
125	22828_1.sorted_H1_2
126	22828_1.sorted_H2_2
127	22828_2.sorted_H0_1
128	22828_2.sorted_H1_1
129	22828_2.sorted_H2_1
130	22828_2.sorted_H3_1
131	22828_3.sorted_H0_2
132	22828_3.sorted_H1_2
133	22828_3.sorted_H2_2
134	22828_4.sorted_H0_2
135	22828_4.sorted_H1_2
136	22828_4.sorted_H2_2
137	22828_4.sorted_H3_2
138	22828_5.sorted_H0_1
139	22828_5.sorted_H1_1
140	22828_5.sorted_H2_1
141	22828_5.sorted_H3_1
142	22828_6.sorted_H0_1
143	22828_6.sorted_H1_1
144	22828_6.sorted_H2_1
145	22828_6.sorted_H3_1
146	23271_1.sorted_H0_4
147	23271_2.sorted_H2_1
148	23271_3.sorted_H0_2
149	23271_3.sorted_H2_2
150	26892_1.sorted_H0_1
151	26892_1.sorted_H1_1
152	26892_1.sorted_H2_1
153	26892_1.sorted_H3_1
154	26892_2.sorted_H0_2
155	26892_2.sorted_H1_2
156	26892_2.sorted_H2_2
157	26892_2.sorted_H3_2
158	26892_3.sorted_H0_2
159	26892_3.sorted_H1_2
160	26892_3.sorted_H2_2
161	26892_4.sorted_H0_1
162	26892_4.sorted_H1_1
163	26892_4.sorted_H2_1
164	26892_4.sorted_H3_1
165	26892_5.sorted_H0_1
166	26892_5.sorted_H1_1
167	26892_5.sorted_H2_1
168	26892_5.sorted_H3_1
169	26892_6.sorted_H0_2
170	26892_6.sorted_H1_2
171	26892_6.sorted_H2_2
172	26892_6.sorted_H3_2
173	26892_7.sorted_H0_1
174	26892_7.sorted_H1_1
175	26892_7.sorted_H2_1
176	26892_7.sorted_H3_1
177	28545_1.sorted_H0_2
178	28545_1.sorted_H1_2
179	28545_1.sorted_H2_2
180	28545_1.sorted_H3_2
181	28545_2.sorted_H0_3
182	28545_2.sorted_H1_3
183	28545_3.sorted_H0_2
184	28545_3.sorted_H1_2
185	28545_3.sorted_H2_2
186	28545_4.sorted_H0_3
187	28545_4.sorted_H1_3
188	28545_5.sorted_H0_2
189	28545_5.sorted_H1_2
190	28545_5.sorted_H2_2
191	28841_1.sorted_H0_2
192	28841_1.sorted_H1_2
193	28841_1.sorted_H2_2
194	28841_2.sorted_H0_2
195	28841_2.sorted_H1_2
196	28841_2.sorted_H2_2
197	28841_2.sorted_H3_2
198	29219_1.sorted_H0_3
199	29219_1.sorted_H1_3
200	29219_2.sorted_H0_2
201	29219_2.sorted_H1_2
202	29219_2.sorted_H2_2
203	29219_3.sorted_H0_2
204	29219_3.sorted_H1_2
205	29219_3.sorted_H2_2
206	29219_3.sorted_H3_2
207	29447_1.sorted_H0_2
208	29447_1.sorted_H1_2
210	29447_2.sorted_H0_2
211	29447_2.sorted_H1_2
212	29447_2.sorted_H2_2
213	29447_2.sorted_H3_2
214	29447_3.sorted_H0_2
215	29447_3.sorted_H1_2
216	29447_3.sorted_H2_2
217	29447_3.sorted_H3_2
218	29447_4.sorted_H0_2
219	29447_4.sorted_H1_2
220	29447_4.sorted_H2_2
221	29447_4.sorted_H3_2
222	31254_1.sorted_H0_2
223	31254_1.sorted_H1_2
224	31254_1.sorted_H2_2
225	31254_2.sorted_H0_2
226	31254_2.sorted_H1_2
227	31254_2.sorted_H2_2
228	31254_2.sorted_H3_2
229	31254_3.sorted_H0_2
230	31254_3.sorted_H1_2
231	31254_3.sorted_H2_2
232	31254_3.sorted_H3_2
233	31254_4.sorted_H0_2
234	31254_4.sorted_H1_2
235	31254_4.sorted_H2_2
237	34253_1.sorted_H1_1
238	34253_1.sorted_H2_1
239	34253_1.sorted_H3_1
240	34253_2.sorted_H1_2
241	34253_2.sorted_H2_2
242	47939_1.sorted_H0_2
243	47939_1.sorted_H1_2
244	47939_1.sorted_H2_2
245	47939_1.sorted_H3_2
246	47939_2.sorted_H0_2
247	47939_2.sorted_H1_2
248	47939_2.sorted_H2_2
249	47939_3.sorted_H0_1
250	47939_3.sorted_H1_1
251	47939_3.sorted_H2_1
252	47939_3.sorted_H3_1
